item_id,store_id,date,sales,sell_price,category
HOBBIES_1_069,WI_1,2013-05-05,1.0,13.68,HOBBIES
HOBBIES_1_073,CA_1,2013-05-05,1.0,5.47,HOBBIES
HOBBIES_1_073,CA_1,2014-06-15,1.0,5.47,HOBBIES
HOBBIES_1_073,CA_2,2014-06-15,3.0,5.47,HOBBIES
HOBBIES_1_073,CA_3,2011-04-24,1.0,5.16,HOBBIES
HOBBIES_1_073,CA_3,2014-06-15,1.0,5.47,HOBBIES
HOBBIES_1_073,TX_1,2014-04-20,1.0,5.47,HOBBIES
HOBBIES_1_073,TX_2,2013-05-05,2.0,5.47,HOBBIES
HOBBIES_1_073,TX_2,2014-04-20,1.0,5.47,HOBBIES
HOBBIES_1_073,TX_3,2013-05-05,2.0,5.47,HOBBIES
HOBBIES_1_073,WI_1,2014-04-20,2.0,5.47,HOBBIES
HOBBIES_1_073,WI_1,2014-06-15,1.0,5.47,HOBBIES
HOBBIES_1_073,WI_2,2013-05-05,1.0,5.47,HOBBIES
HOBBIES_1_073,WI_2,2014-04-20,2.0,5.47,HOBBIES
HOBBIES_1_073,WI_3,2011-04-24,3.0,5.16,HOBBIES
HOBBIES_1_073,WI_3,2013-05-05,1.0,5.47,HOBBIES
HOBBIES_1_073,WI_3,2014-04-20,2.0,5.47,HOBBIES
HOBBIES_1_073,WI_3,2014-06-15,1.0,5.47,HOBBIES
HOBBIES_1_076,CA_3,2011-04-24,4.0,2.94,HOBBIES
HOBBIES_1_076,CA_3,2013-05-05,2.0,3.43,HOBBIES
HOBBIES_1_076,CA_4,2014-04-20,2.0,3.43,HOBBIES
HOBBIES_1_076,CA_4,2014-06-15,2.0,3.43,HOBBIES
HOBBIES_1_076,TX_1,2011-04-24,5.0,2.94,HOBBIES
HOBBIES_1_076,TX_1,2014-04-20,3.0,3.43,HOBBIES
HOBBIES_1_076,TX_2,2011-04-24,2.0,2.94,HOBBIES
HOBBIES_1_076,TX_2,2014-06-15,1.0,3.43,HOBBIES
HOBBIES_1_076,TX_3,2013-05-05,1.0,3.43,HOBBIES
HOBBIES_1_076,WI_3,2013-05-05,1.0,3.43,HOBBIES
HOBBIES_1_083,CA_1,2014-06-15,1.0,17.48,HOBBIES
HOBBIES_1_083,CA_2,2014-06-15,1.0,17.48,HOBBIES
HOBBIES_1_083,CA_3,2014-06-15,2.0,17.48,HOBBIES
HOBBIES_1_083,WI_1,2014-06-15,1.0,17.48,HOBBIES
HOBBIES_1_091,WI_1,2014-06-15,1.0,0.68,HOBBIES
HOBBIES_1_097,CA_1,2014-04-20,1.0,4.24,HOBBIES
HOBBIES_1_097,CA_2,2014-06-15,1.0,4.24,HOBBIES
HOBBIES_1_097,CA_3,2013-05-05,3.0,4.24,HOBBIES
HOBBIES_1_097,CA_3,2014-04-20,1.0,4.24,HOBBIES
HOBBIES_1_097,CA_3,2014-06-15,2.0,4.24,HOBBIES
HOBBIES_1_097,CA_4,2014-04-20,1.0,4.24,HOBBIES
HOBBIES_1_097,TX_1,2014-06-15,1.0,4.24,HOBBIES
HOBBIES_1_097,TX_2,2013-05-05,3.0,4.24,HOBBIES
HOBBIES_1_097,WI_1,2013-05-05,2.0,4.24,HOBBIES
HOBBIES_1_097,WI_1,2014-06-15,1.0,4.24,HOBBIES
HOBBIES_1_097,WI_2,2013-05-05,2.0,4.24,HOBBIES
HOBBIES_1_097,WI_2,2014-04-20,2.0,4.24,HOBBIES
HOBBIES_1_113,TX_1,2014-04-20,1.0,1.47,HOBBIES
HOBBIES_1_113,TX_2,2014-06-15,1.0,1.47,HOBBIES
HOBBIES_1_129,CA_1,2013-05-05,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_1,2014-04-20,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_2,2014-06-15,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_3,2013-05-05,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_3,2014-04-20,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_4,2013-05-05,1.0,4.88,HOBBIES
HOBBIES_1_129,CA_4,2014-06-15,1.0,4.88,HOBBIES
HOBBIES_1_129,TX_1,2013-05-05,1.0,4.88,HOBBIES
HOBBIES_1_129,TX_2,2013-05-05,1.0,4.88,HOBBIES
HOBBIES_1_129,TX_2,2014-04-20,2.0,4.88,HOBBIES
HOBBIES_1_129,TX_2,2014-06-15,1.0,4.88,HOBBIES
HOBBIES_1_129,TX_3,2014-06-15,1.0,4.88,HOBBIES
HOBBIES_1_129,WI_1,2013-05-05,5.0,4.88,HOBBIES
HOBBIES_1_129,WI_1,2014-04-20,2.0,4.88,HOBBIES
HOBBIES_1_129,WI_1,2014-06-15,3.0,4.88,HOBBIES
HOBBIES_1_129,WI_2,2014-04-20,1.0,4.88,HOBBIES
HOBBIES_1_139,CA_1,2014-06-15,1.0,2.63,HOBBIES
HOBBIES_1_139,CA_2,2014-04-20,2.0,2.63,HOBBIES
HOBBIES_1_139,CA_3,2014-04-20,1.0,2.63,HOBBIES
HOBBIES_1_139,CA_3,2014-06-15,6.0,2.63,HOBBIES
HOBBIES_1_139,CA_4,2014-04-20,1.0,2.63,HOBBIES
HOBBIES_1_139,CA_4,2014-06-15,1.0,2.63,HOBBIES
HOBBIES_1_139,TX_1,2014-06-15,1.0,2.63,HOBBIES
HOBBIES_1_139,TX_2,2014-04-20,1.0,2.63,HOBBIES
HOBBIES_1_144,CA_1,2013-05-05,1.0,10.98,HOBBIES
HOBBIES_1_144,CA_1,2014-04-20,1.0,10.98,HOBBIES
HOBBIES_1_144,CA_1,2014-06-15,2.0,10.98,HOBBIES
HOBBIES_1_144,CA_2,2013-05-05,1.0,10.98,HOBBIES
HOBBIES_1_144,CA_3,2013-05-05,2.0,10.98,HOBBIES
HOBBIES_1_144,CA_3,2014-04-20,1.0,10.98,HOBBIES
HOBBIES_1_144,CA_3,2014-06-15,2.0,10.98,HOBBIES
HOBBIES_1_144,CA_4,2011-04-24,1.0,11.48,HOBBIES
HOBBIES_1_144,CA_4,2013-05-05,1.0,10.98,HOBBIES
HOBBIES_1_144,CA_4,2014-06-15,2.0,10.98,HOBBIES
HOBBIES_1_144,TX_2,2013-05-05,3.0,10.98,HOBBIES
HOBBIES_1_144,WI_2,2014-06-15,2.0,10.98,HOBBIES
HOBBIES_1_146,CA_1,2013-05-05,1.0,4.66,HOBBIES
HOBBIES_1_146,CA_1,2014-04-20,1.0,4.66,HOBBIES
HOBBIES_1_146,CA_2,2013-05-05,1.0,4.66,HOBBIES
HOBBIES_1_146,CA_2,2014-06-15,1.0,4.66,HOBBIES
HOBBIES_1_146,CA_3,2011-04-24,2.0,4.66,HOBBIES
HOBBIES_1_146,CA_3,2013-05-05,1.0,4.66,HOBBIES
HOBBIES_1_146,TX_1,2014-04-20,1.0,4.66,HOBBIES
HOBBIES_1_146,TX_2,2013-05-05,2.0,4.66,HOBBIES
HOBBIES_1_146,TX_2,2014-04-20,2.0,4.66,HOBBIES
HOBBIES_1_146,TX_2,2014-06-15,1.0,4.66,HOBBIES
HOBBIES_1_146,TX_3,2011-04-24,1.0,5.12,HOBBIES
HOBBIES_1_146,TX_3,2013-05-05,3.0,5.77,HOBBIES
HOBBIES_1_146,WI_1,2013-05-05,1.0,4.66,HOBBIES
HOBBIES_1_149,CA_1,2013-05-05,2.0,1.56,HOBBIES
HOBBIES_1_149,CA_1,2014-04-20,2.0,1.56,HOBBIES
HOBBIES_1_149,CA_1,2014-06-15,1.0,1.56,HOBBIES
HOBBIES_1_149,CA_2,2013-05-05,1.0,1.56,HOBBIES
HOBBIES_1_149,CA_2,2014-06-15,3.0,1.56,HOBBIES
HOBBIES_1_149,CA_3,2013-05-05,3.0,1.56,HOBBIES
HOBBIES_1_149,CA_3,2014-04-20,2.0,1.56,HOBBIES
HOBBIES_1_149,CA_3,2014-06-15,1.0,1.56,HOBBIES
HOBBIES_1_149,TX_3,2013-05-05,1.0,1.56,HOBBIES
HOBBIES_1_149,TX_3,2014-04-20,1.0,1.56,HOBBIES
HOBBIES_1_149,WI_1,2014-04-20,1.0,1.56,HOBBIES
HOBBIES_1_149,WI_1,2014-06-15,1.0,1.56,HOBBIES
HOBBIES_1_149,WI_3,2013-05-05,1.0,1.56,HOBBIES
HOBBIES_1_149,WI_3,2014-06-15,2.0,1.56,HOBBIES
HOBBIES_1_154,CA_1,2013-05-05,2.0,2.88,HOBBIES
HOBBIES_1_154,CA_1,2014-04-20,2.0,2.88,HOBBIES
HOBBIES_1_154,CA_1,2014-06-15,3.0,2.88,HOBBIES
HOBBIES_1_154,CA_2,2014-06-15,5.0,2.88,HOBBIES
HOBBIES_1_154,CA_4,2013-05-05,2.0,2.88,HOBBIES
HOBBIES_1_154,CA_4,2014-04-20,3.0,2.88,HOBBIES
HOBBIES_1_154,TX_2,2014-06-15,1.0,2.5,HOBBIES
HOBBIES_1_154,TX_3,2014-04-20,4.0,2.88,HOBBIES
HOBBIES_1_154,TX_3,2014-06-15,1.0,2.88,HOBBIES
HOBBIES_1_154,WI_1,2013-05-05,2.0,2.88,HOBBIES
HOBBIES_1_154,WI_1,2014-04-20,2.0,2.88,HOBBIES
HOBBIES_1_154,WI_1,2014-06-15,2.0,2.88,HOBBIES
HOBBIES_1_157,CA_1,2011-04-24,1.0,11.48,HOBBIES
HOBBIES_1_157,CA_1,2013-05-05,1.0,10.98,HOBBIES
HOBBIES_1_157,CA_1,2014-04-20,2.0,10.98,HOBBIES
HOBBIES_1_157,CA_1,2014-06-15,1.0,10.98,HOBBIES
HOBBIES_1_157,CA_2,2014-04-20,1.0,10.98,HOBBIES
HOBBIES_1_157,CA_4,2014-06-15,1.0,10.98,HOBBIES
HOBBIES_1_157,TX_2,2011-04-24,1.0,11.48,HOBBIES
HOBBIES_1_157,WI_1,2011-04-24,1.0,11.48,HOBBIES
HOBBIES_1_167,CA_1,2013-05-05,1.0,0.7,HOBBIES
HOBBIES_1_167,CA_2,2013-05-05,1.0,0.7,HOBBIES
HOBBIES_1_167,CA_4,2013-05-05,9.0,0.7,HOBBIES
HOBBIES_1_167,TX_2,2013-05-05,11.0,0.6,HOBBIES
HOBBIES_1_167,TX_3,2013-05-05,5.0,0.7,HOBBIES
HOBBIES_1_167,WI_1,2013-05-05,4.0,0.7,HOBBIES
HOBBIES_1_175,WI_1,2011-04-24,1.0,1.97,HOBBIES
HOBBIES_1_175,WI_1,2013-05-05,1.0,1.97,HOBBIES
HOBBIES_1_175,WI_1,2014-04-20,1.0,1.97,HOBBIES
HOBBIES_1_178,CA_1,2011-04-24,12.0,0.5,HOBBIES
HOBBIES_1_178,CA_1,2013-05-05,26.0,0.46,HOBBIES
HOBBIES_1_178,CA_1,2014-06-15,7.0,0.46,HOBBIES
HOBBIES_1_178,CA_2,2011-04-24,6.0,0.5,HOBBIES
HOBBIES_1_178,CA_2,2014-04-20,2.0,0.46,HOBBIES
HOBBIES_1_178,CA_2,2014-06-15,3.0,0.46,HOBBIES
HOBBIES_1_178,CA_3,2013-05-05,7.0,0.46,HOBBIES
HOBBIES_1_178,CA_3,2014-04-20,5.0,0.46,HOBBIES
HOBBIES_1_178,CA_4,2011-04-24,3.0,0.5,HOBBIES
HOBBIES_1_178,CA_4,2014-04-20,5.0,0.46,HOBBIES
HOBBIES_1_178,CA_4,2014-06-15,2.0,0.46,HOBBIES
HOBBIES_1_178,TX_1,2011-04-24,3.0,0.5,HOBBIES
HOBBIES_1_178,TX_1,2013-05-05,23.0,0.46,HOBBIES
HOBBIES_1_178,TX_1,2014-04-20,6.0,0.46,HOBBIES
HOBBIES_1_178,TX_1,2014-06-15,6.0,0.46,HOBBIES
HOBBIES_1_178,TX_2,2013-05-05,9.0,0.46,HOBBIES
HOBBIES_1_178,TX_2,2014-04-20,2.0,0.46,HOBBIES
HOBBIES_1_178,TX_2,2014-06-15,8.0,0.46,HOBBIES
HOBBIES_1_178,TX_3,2013-05-05,4.0,0.46,HOBBIES
HOBBIES_1_178,TX_3,2014-04-20,10.0,0.46,HOBBIES
HOBBIES_1_178,TX_3,2014-06-15,4.0,0.46,HOBBIES
HOBBIES_1_178,WI_1,2011-04-24,7.0,0.5,HOBBIES
HOBBIES_1_178,WI_1,2013-05-05,11.0,0.46,HOBBIES
HOBBIES_1_178,WI_1,2014-06-15,6.0,0.46,HOBBIES
HOBBIES_1_178,WI_2,2013-05-05,6.0,0.46,HOBBIES
HOBBIES_1_178,WI_2,2014-04-20,9.0,0.46,HOBBIES
HOBBIES_1_178,WI_2,2014-06-15,3.0,0.46,HOBBIES
HOBBIES_1_178,WI_3,2011-04-24,2.0,0.5,HOBBIES
HOBBIES_1_178,WI_3,2013-05-05,2.0,0.46,HOBBIES
HOBBIES_1_179,CA_1,2014-04-20,1.0,6.87,HOBBIES
HOBBIES_1_179,CA_2,2013-05-05,3.0,6.87,HOBBIES
HOBBIES_1_179,CA_3,2013-05-05,3.0,6.87,HOBBIES
HOBBIES_1_179,TX_1,2013-05-05,1.0,6.87,HOBBIES
HOBBIES_1_179,TX_1,2014-04-20,2.0,6.87,HOBBIES
HOBBIES_1_179,TX_2,2013-05-05,3.0,6.87,HOBBIES
HOBBIES_1_179,TX_2,2014-04-20,2.0,6.87,HOBBIES
HOBBIES_1_179,TX_2,2014-06-15,4.0,6.87,HOBBIES
HOBBIES_1_179,TX_3,2013-05-05,2.0,6.87,HOBBIES
HOBBIES_1_179,TX_3,2014-06-15,1.0,6.87,HOBBIES
HOBBIES_1_179,WI_2,2013-05-05,1.0,6.87,HOBBIES
HOBBIES_1_179,WI_2,2014-04-20,1.0,6.87,HOBBIES
HOBBIES_1_179,WI_3,2013-05-05,1.0,6.87,HOBBIES
HOBBIES_1_179,WI_3,2014-06-15,2.0,6.87,HOBBIES
HOBBIES_1_183,CA_1,2014-04-20,2.0,7.98,HOBBIES
HOBBIES_1_183,CA_3,2014-06-15,1.0,7.98,HOBBIES
HOBBIES_1_183,CA_4,2014-06-15,3.0,7.98,HOBBIES
HOBBIES_1_183,WI_2,2014-06-15,3.0,7.98,HOBBIES
HOBBIES_1_183,WI_3,2014-04-20,1.0,7.98,HOBBIES
HOBBIES_1_184,CA_2,2014-04-20,2.0,12.68,HOBBIES
HOBBIES_1_184,WI_1,2014-04-20,2.0,12.68,HOBBIES
HOBBIES_1_184,WI_1,2014-06-15,3.0,12.68,HOBBIES
HOBBIES_1_189,CA_1,2011-04-24,6.0,0.5,HOBBIES
HOBBIES_1_189,CA_1,2013-05-05,9.0,0.46,HOBBIES
HOBBIES_1_189,CA_1,2014-06-15,14.0,0.46,HOBBIES
HOBBIES_1_189,CA_2,2011-04-24,12.0,0.5,HOBBIES
HOBBIES_1_189,CA_2,2013-05-05,13.0,0.46,HOBBIES
HOBBIES_1_189,CA_2,2014-04-20,6.0,0.46,HOBBIES
HOBBIES_1_189,CA_2,2014-06-15,4.0,0.46,HOBBIES
HOBBIES_1_189,CA_3,2011-04-24,1.0,0.5,HOBBIES
HOBBIES_1_189,CA_3,2014-04-20,1.0,0.46,HOBBIES
HOBBIES_1_189,TX_1,2013-05-05,25.0,0.46,HOBBIES
HOBBIES_1_189,TX_1,2014-06-15,10.0,0.46,HOBBIES
HOBBIES_1_189,TX_2,2013-05-05,1.0,0.46,HOBBIES
HOBBIES_1_189,TX_2,2014-04-20,4.0,0.46,HOBBIES
HOBBIES_1_189,TX_3,2013-05-05,3.0,0.46,HOBBIES
HOBBIES_1_189,TX_3,2014-04-20,3.0,0.46,HOBBIES
HOBBIES_1_189,TX_3,2014-06-15,4.0,0.46,HOBBIES
HOBBIES_1_189,WI_1,2014-04-20,1.0,0.46,HOBBIES
HOBBIES_1_189,WI_1,2014-06-15,4.0,0.46,HOBBIES
HOBBIES_1_189,WI_2,2014-04-20,1.0,0.46,HOBBIES
HOBBIES_1_189,WI_3,2014-06-15,1.0,0.46,HOBBIES
HOBBIES_1_194,CA_2,2011-04-24,5.0,2.5,HOBBIES
HOBBIES_1_194,CA_2,2013-05-05,1.0,2.88,HOBBIES
HOBBIES_1_194,CA_2,2014-04-20,2.0,2.88,HOBBIES
HOBBIES_1_194,CA_2,2014-06-15,2.0,2.88,HOBBIES
HOBBIES_1_194,CA_3,2011-04-24,8.0,2.5,HOBBIES
HOBBIES_1_194,CA_3,2013-05-05,5.0,2.88,HOBBIES
HOBBIES_1_194,CA_3,2014-04-20,6.0,2.88,HOBBIES
HOBBIES_1_194,CA_3,2014-06-15,1.0,2.88,HOBBIES
HOBBIES_1_194,CA_4,2011-04-24,2.0,2.5,HOBBIES
HOBBIES_1_194,CA_4,2014-04-20,1.0,2.88,HOBBIES
HOBBIES_1_194,CA_4,2014-06-15,2.0,2.88,HOBBIES
HOBBIES_1_194,TX_1,2011-04-24,2.0,2.5,HOBBIES
HOBBIES_1_194,TX_1,2014-04-20,1.0,2.5,HOBBIES
HOBBIES_1_194,TX_2,2011-04-24,3.0,2.5,HOBBIES
HOBBIES_1_194,TX_2,2013-05-05,3.0,2.5,HOBBIES
HOBBIES_1_194,TX_2,2014-06-15,3.0,2.5,HOBBIES
HOBBIES_1_194,TX_3,2011-04-24,1.0,3.5,HOBBIES
HOBBIES_1_194,TX_3,2013-05-05,2.0,2.88,HOBBIES
HOBBIES_1_194,TX_3,2014-04-20,3.0,2.88,HOBBIES
HOBBIES_1_194,WI_1,2011-04-24,3.0,2.5,HOBBIES
HOBBIES_1_194,WI_1,2014-06-15,1.0,2.88,HOBBIES
HOBBIES_1_194,WI_3,2011-04-24,2.0,2.5,HOBBIES
HOBBIES_1_194,WI_3,2013-05-05,1.0,2.88,HOBBIES
HOBBIES_1_194,WI_3,2014-04-20,1.0,2.88,HOBBIES
HOBBIES_1_199,CA_2,2013-05-05,1.0,3.42,HOBBIES
HOBBIES_1_199,CA_2,2014-04-20,1.0,3.68,HOBBIES
HOBBIES_1_199,CA_2,2014-06-15,1.0,3.68,HOBBIES
HOBBIES_1_199,CA_4,2014-04-20,1.0,3.68,HOBBIES
HOBBIES_1_199,CA_4,2014-06-15,1.0,3.68,HOBBIES
HOBBIES_1_199,TX_1,2014-06-15,1.0,3.68,HOBBIES
HOBBIES_1_199,TX_2,2013-05-05,1.0,3.42,HOBBIES
HOBBIES_1_199,TX_2,2014-04-20,1.0,3.68,HOBBIES
HOBBIES_1_199,TX_2,2014-06-15,2.0,3.68,HOBBIES
HOBBIES_1_199,TX_3,2013-05-05,2.0,3.22,HOBBIES
HOBBIES_1_199,TX_3,2014-04-20,1.0,3.68,HOBBIES
HOBBIES_1_201,CA_1,2011-04-24,1.0,5.47,HOBBIES
HOBBIES_1_201,CA_1,2013-05-05,2.0,5.98,HOBBIES
HOBBIES_1_201,CA_1,2014-04-20,2.0,5.98,HOBBIES
HOBBIES_1_201,CA_1,2014-06-15,2.0,5.98,HOBBIES
HOBBIES_1_201,CA_2,2011-04-24,2.0,5.47,HOBBIES
HOBBIES_1_201,CA_3,2013-05-05,1.0,5.98,HOBBIES
HOBBIES_1_201,CA_3,2014-04-20,4.0,5.98,HOBBIES
HOBBIES_1_201,CA_3,2014-06-15,3.0,5.98,HOBBIES
HOBBIES_1_201,CA_4,2011-04-24,2.0,5.47,HOBBIES
HOBBIES_1_201,CA_4,2013-05-05,1.0,5.98,HOBBIES
HOBBIES_1_201,CA_4,2014-04-20,4.0,5.98,HOBBIES
HOBBIES_1_201,CA_4,2014-06-15,1.0,5.98,HOBBIES
HOBBIES_1_201,TX_1,2011-04-24,2.0,5.22,HOBBIES
HOBBIES_1_201,TX_1,2013-05-05,4.0,4.98,HOBBIES
HOBBIES_1_201,TX_1,2014-04-20,6.0,4.98,HOBBIES
HOBBIES_1_201,TX_1,2014-06-15,1.0,4.98,HOBBIES
HOBBIES_1_201,TX_2,2011-04-24,5.0,5.22,HOBBIES
HOBBIES_1_201,TX_2,2013-05-05,1.0,4.98,HOBBIES
HOBBIES_1_201,TX_2,2014-04-20,1.0,4.98,HOBBIES
HOBBIES_1_201,TX_2,2014-06-15,3.0,4.98,HOBBIES
HOBBIES_1_201,TX_3,2011-04-24,3.0,5.47,HOBBIES
HOBBIES_1_201,TX_3,2013-05-05,1.0,4.98,HOBBIES
HOBBIES_1_201,TX_3,2014-04-20,5.0,5.48,HOBBIES
HOBBIES_1_201,TX_3,2014-06-15,1.0,5.48,HOBBIES
HOBBIES_1_201,WI_2,2011-04-24,1.0,5.47,HOBBIES
HOBBIES_1_201,WI_2,2014-06-15,1.0,5.48,HOBBIES
HOBBIES_1_201,WI_3,2014-06-15,1.0,5.98,HOBBIES
HOBBIES_1_203,CA_3,2014-04-20,1.0,12.98,HOBBIES
HOBBIES_1_210,CA_1,2013-05-05,1.0,5.88,HOBBIES
HOBBIES_1_210,CA_2,2013-05-05,1.0,5.88,HOBBIES
HOBBIES_1_210,CA_3,2013-05-05,2.0,5.88,HOBBIES
HOBBIES_1_210,CA_3,2014-04-20,1.0,5.88,HOBBIES
HOBBIES_1_210,CA_3,2014-06-15,1.0,5.88,HOBBIES
HOBBIES_1_210,TX_2,2014-06-15,2.0,5.88,HOBBIES
HOBBIES_1_210,WI_3,2014-06-15,1.0,5.88,HOBBIES
HOBBIES_1_218,CA_2,2014-06-15,1.0,10.58,HOBBIES
HOBBIES_1_218,TX_2,2014-06-15,1.0,10.58,HOBBIES
HOBBIES_1_218,TX_3,2014-04-20,1.0,10.58,HOBBIES
HOBBIES_1_218,WI_1,2014-04-20,1.0,10.58,HOBBIES
HOBBIES_1_241,CA_1,2014-04-20,4.0,21.78,HOBBIES
HOBBIES_1_241,CA_1,2014-06-15,2.0,21.78,HOBBIES
HOBBIES_1_241,CA_3,2014-04-20,1.0,21.78,HOBBIES
HOBBIES_1_241,CA_4,2014-06-15,2.0,21.78,HOBBIES
HOBBIES_1_241,TX_2,2014-04-20,3.0,21.78,HOBBIES
HOBBIES_1_241,TX_3,2014-04-20,2.0,21.78,HOBBIES
HOBBIES_1_241,TX_3,2014-06-15,1.0,21.78,HOBBIES
HOBBIES_1_241,WI_1,2014-06-15,1.0,21.78,HOBBIES
HOBBIES_1_247,CA_2,2014-06-15,2.0,16.88,HOBBIES
HOBBIES_1_247,CA_3,2014-06-15,2.0,16.88,HOBBIES
HOBBIES_1_247,CA_4,2014-06-15,2.0,16.88,HOBBIES
HOBBIES_1_247,TX_1,2014-06-15,1.0,16.88,HOBBIES
HOBBIES_1_248,CA_1,2013-05-05,1.0,0.94,HOBBIES
HOBBIES_1_248,CA_1,2014-06-15,2.0,0.94,HOBBIES
HOBBIES_1_248,CA_2,2014-04-20,2.0,0.94,HOBBIES
HOBBIES_1_248,CA_3,2013-05-05,3.0,0.94,HOBBIES
HOBBIES_1_248,CA_3,2014-04-20,1.0,0.94,HOBBIES
HOBBIES_1_248,CA_3,2014-06-15,5.0,0.94,HOBBIES
HOBBIES_1_248,TX_1,2013-05-05,2.0,0.94,HOBBIES
HOBBIES_1_248,TX_2,2013-05-05,7.0,0.94,HOBBIES
HOBBIES_1_248,TX_2,2014-06-15,2.0,0.94,HOBBIES
HOBBIES_1_248,TX_3,2013-05-05,1.0,0.94,HOBBIES
HOBBIES_1_248,WI_1,2013-05-05,6.0,0.94,HOBBIES
HOBBIES_1_248,WI_1,2014-04-20,1.0,0.94,HOBBIES
HOBBIES_1_248,WI_1,2014-06-15,3.0,0.94,HOBBIES
HOBBIES_1_248,WI_2,2014-04-20,1.0,0.94,HOBBIES
HOBBIES_1_248,WI_2,2014-06-15,1.0,0.94,HOBBIES
HOBBIES_1_248,WI_3,2013-05-05,3.0,0.94,HOBBIES
HOBBIES_1_248,WI_3,2014-04-20,2.0,0.94,HOBBIES
HOBBIES_1_248,WI_3,2014-06-15,1.0,0.94,HOBBIES
HOBBIES_1_254,CA_1,2011-04-24,7.0,0.72,HOBBIES
HOBBIES_1_254,CA_1,2013-05-05,2.0,0.72,HOBBIES
HOBBIES_1_254,CA_1,2014-04-20,5.0,0.7,HOBBIES
HOBBIES_1_254,CA_2,2011-04-24,5.0,0.72,HOBBIES
HOBBIES_1_254,CA_2,2013-05-05,3.0,0.72,HOBBIES
HOBBIES_1_254,CA_3,2013-05-05,14.0,0.72,HOBBIES
HOBBIES_1_254,CA_3,2014-04-20,29.0,0.7,HOBBIES
HOBBIES_1_254,CA_4,2013-05-05,8.0,0.72,HOBBIES
HOBBIES_1_254,CA_4,2014-04-20,4.0,0.7,HOBBIES
HOBBIES_1_254,CA_4,2014-06-15,6.0,0.7,HOBBIES
HOBBIES_1_254,TX_1,2011-04-24,4.0,0.72,HOBBIES
HOBBIES_1_254,TX_1,2013-05-05,1.0,0.72,HOBBIES
HOBBIES_1_254,TX_1,2014-04-20,1.0,0.7,HOBBIES
HOBBIES_1_254,TX_1,2014-06-15,1.0,0.7,HOBBIES
HOBBIES_1_254,TX_2,2014-04-20,22.0,0.7,HOBBIES
HOBBIES_1_254,TX_2,2014-06-15,13.0,0.7,HOBBIES
HOBBIES_1_254,TX_3,2013-05-05,2.0,0.72,HOBBIES
HOBBIES_1_254,TX_3,2014-04-20,1.0,0.7,HOBBIES
HOBBIES_1_254,WI_1,2013-05-05,1.0,0.72,HOBBIES
HOBBIES_1_254,WI_2,2013-05-05,1.0,0.72,HOBBIES
HOBBIES_1_254,WI_2,2014-04-20,3.0,0.7,HOBBIES
HOBBIES_1_254,WI_2,2014-06-15,1.0,0.7,HOBBIES
HOBBIES_1_254,WI_3,2011-04-24,8.0,0.72,HOBBIES
HOBBIES_1_254,WI_3,2013-05-05,1.0,0.72,HOBBIES
HOBBIES_1_254,WI_3,2014-04-20,3.0,0.7,HOBBIES
HOBBIES_1_259,CA_3,2014-04-20,1.0,0.97,HOBBIES
HOBBIES_1_259,CA_4,2014-04-20,2.0,0.97,HOBBIES
HOBBIES_1_259,CA_4,2014-06-15,2.0,0.97,HOBBIES
HOBBIES_1_259,TX_1,2014-04-20,1.0,0.97,HOBBIES
HOBBIES_1_259,TX_2,2014-06-15,1.0,0.97,HOBBIES
HOBBIES_1_259,WI_3,2013-05-05,1.0,0.97,HOBBIES
HOBBIES_1_259,WI_3,2014-04-20,2.0,0.97,HOBBIES
HOBBIES_1_262,CA_1,2014-06-15,1.0,8.98,HOBBIES
HOBBIES_1_262,CA_3,2014-06-15,1.0,8.98,HOBBIES
HOBBIES_1_264,CA_1,2014-04-20,1.0,4.47,HOBBIES
HOBBIES_1_264,CA_1,2014-06-15,1.0,4.47,HOBBIES
HOBBIES_1_264,CA_2,2011-04-24,1.0,4.47,HOBBIES
HOBBIES_1_264,CA_3,2011-04-24,5.0,4.47,HOBBIES
HOBBIES_1_264,CA_3,2013-05-05,1.0,4.47,HOBBIES
HOBBIES_1_264,CA_3,2014-06-15,10.0,4.47,HOBBIES
HOBBIES_1_264,CA_4,2014-04-20,1.0,4.47,HOBBIES
HOBBIES_1_264,TX_1,2011-04-24,2.0,4.47,HOBBIES
HOBBIES_1_264,TX_1,2014-04-20,2.0,4.47,HOBBIES
HOBBIES_1_264,TX_1,2014-06-15,1.0,4.47,HOBBIES
HOBBIES_1_264,TX_2,2011-04-24,5.0,4.47,HOBBIES
HOBBIES_1_264,TX_2,2013-05-05,1.0,4.47,HOBBIES
HOBBIES_1_264,TX_2,2014-06-15,2.0,4.47,HOBBIES
HOBBIES_1_264,TX_3,2013-05-05,3.0,4.47,HOBBIES
HOBBIES_1_264,TX_3,2014-04-20,2.0,4.47,HOBBIES
HOBBIES_1_264,WI_1,2011-04-24,1.0,4.47,HOBBIES
HOBBIES_1_264,WI_1,2013-05-05,1.0,4.47,HOBBIES
HOBBIES_1_264,WI_2,2013-05-05,1.0,4.47,HOBBIES
HOBBIES_1_264,WI_2,2014-06-15,1.0,4.47,HOBBIES
